nhru_v1_1,i,j,wght
1429,41,105,0.038404170415240434
1429,42,104,0.03745607480476252
1429,41,104,0.0384041704152288
1429,42,103,0.03843315553480107
1429,41,103,0.038404170415214066
1429,43,105,0.015872672683823356
1429,43,104,0.0021414471457079057
1429,43,103,0.017300902263530045
1429,43,102,0.0016201799311511857
1429,42,102,0.03186783496963393
1429,42,101,0.00143496918824985
1429,40,103,0.03837516439038046
1429,41,102,0.037238871598551895
1429,40,102,0.01944826403697149
1429,41,101,0.004651799267282202
1430,40,107,0.16812748661689533
1430,39,107,0.2926431871439059
1430,39,106,0.01991936617578843
1430,40,109,0.0020563920245816963
1430,40,108,0.4508738792542508
1430,39,108,0.06637968878458558
1431,39,110,0.031792142547522266
1431,39,109,0.010233396494376826
1431,40,110,0.41833331874362367
1431,40,109,0.5396411422144783
1432,39,109,0.03288487136373757
1432,38,108,0.008496391801825025
1432,39,107,0.3420323086201789
1432,39,106,0.0016702191103651752
1432,38,107,0.1525555256074023
1432,38,106,0.0006079197233365176
1432,40,109,0.024886529220508106
1432,40,108,0.0223816547409004
1432,39,108,0.4144845798112306
1433,40,112,0.0001575299377524586
1433,39,112,0.05744607648295405
1433,38,112,0.024119904207075386
1433,39,111,0.1411592524412794
1433,38,111,0.04764073092918664
1433,39,110,0.13848883146362337
1433,38,110,0.10052934709698261
1433,39,109,0.13339511048431857
1433,38,109,0.12978779775680965
1433,38,108,0.11350601010281706
1433,38,107,0.004917773429493941
1433,40,111,0.03102100470088262
1433,40,110,0.018986753089755164
1433,40,109,0.01763917626619914
1433,39,108,0.041204701610521914
1434,36,99,0.0064033750598409935
1434,35,99,0.0004944048882315742
1434,35,98,0.0037028653361395472
1434,35,97,5.039186207201705e-09
1434,41,99,0.00025820376885246106
1434,40,99,0.0002468449171352456
1434,43,98,0.0027223229310392523
1434,42,98,0.003971224663276526
1434,41,98,0.007934079892628416
1434,42,97,0.012172475257220297
1434,41,97,0.012163295145775209
1434,42,96,0.012172475257223606
1434,41,96,0.012163295145781421
1434,42,95,0.012172475257218793
1434,41,95,0.012163295145778094
1434,40,98,0.009125749711866004
1434,39,98,0.0013304739913513142
1434,40,97,0.012154108413259408
1434,39,97,0.011161280564107602
1434,40,96,0.01215410841326518
1434,39,96,0.012144915064198233
1434,38,96,0.010695125823999084
1434,39,95,0.007770511839672476
1434,38,95,0.008139570100754074
1434,37,99,0.0001831128836001105
1434,38,98,0.004792805801740184
1434,37,98,0.01088549270203515
1434,36,98,0.012117295362666427
1434,38,97,0.012076053734718059
1434,37,97,0.012073600636006245
1434,36,97,0.006490787645921063
1434,37,96,0.001322032731929027
1434,43,97,0.012144646160291234
1434,43,96,0.01218164874310207
1434,43,95,0.012181648743096168
1434,43,94,0.012181648743094946
1434,43,93,0.012181648743097732
1434,42,93,0.012172475257220934
1434,43,92,0.012181648743097549
1434,42,92,0.012172475257220882
1434,43,91,0.011248719167647848
1434,42,91,0.008960398414153291
1434,40,95,0.008438621200901972
1434,42,94,0.012172475257219595
1434,41,94,0.012163295145772768
1434,40,94,0.0031559946644810683
1434,41,93,0.012163295145777072
1434,40,93,0.00790380763671699
1434,41,92,0.012161360681926726
1434,40,92,0.0041293918855648684
1434,41,91,0.00292621529575796
1434,39,94,0.00039748736939073656
1434,38,94,0.0024644978586708327
1434,43,90,0.0008887670989615777
1434,42,90,0.0004416625166284054
1435,39,105,0.003311113854933584
1435,38,105,0.003686319680069054
1435,39,104,0.03566878540123713
1435,38,104,0.12466151998749404
1435,37,105,0.013850725625954522
1435,36,105,0.030375291408781844
1435,37,104,0.12619622028099134
1435,36,104,0.0386430328154569
1435,39,103,0.013624421646695847
1435,38,103,0.12681354756631816
1435,39,102,0.04506196330872201
1435,38,102,0.1268135475663712
1435,39,101,0.04470084204056056
1435,38,101,0.08162054081158165
1435,37,101,0.047025888987719054
1435,37,103,0.0733858386623037
1435,36,103,0.0007602449655048283
1435,37,102,0.06380015538908347
1436,39,107,0.010984886079983616
1436,39,106,0.09881860227909914
1436,39,105,0.03568058451911992
1436,38,105,0.1522171909081836
1436,38,104,0.0026604642891203934
1436,38,107,0.06884566226419718
1436,37,107,0.0020686677050059574
1436,38,106,0.1566325709887141
1436,37,106,0.09699884587666648
1436,36,106,0.1268368790518368
1436,37,105,0.13953241422129703
1436,36,105,0.10332158820752149
1436,37,104,0.0006442421967267051
1436,36,104,7.683130480952264e-05
1436,35,106,0.0015917747976527587
1436,35,105,0.003088795310006042
1437,36,106,0.01525283710944803
1437,36,105,0.12714844071731246
1437,35,106,0.31411267827429296
1437,35,105,0.543486043898788
1438,38,110,0.004880734042556317
1438,37,110,0.06512092486062765
1438,38,109,0.012734939277804133
1438,37,109,0.15923554685228083
1438,38,108,0.029125286568970607
1438,37,108,0.15934361449546772
1438,36,110,0.002959842729530625
1438,36,109,0.08885933989733391
1438,36,108,0.05814238378313857
1438,38,107,0.0476658428203137
1438,37,107,0.15723944974284795
1438,36,107,0.12287939972131282
1438,37,106,0.060680328918832814
1438,36,106,0.02882544663992227
1438,35,106,0.002306919649079042
1439,36,105,0.0004449888029584733
1439,36,104,0.047564409385407146
1439,35,104,0.008347464595623504
1439,39,101,0.011193775136926298
1439,38,101,0.026670188995890878
1439,37,101,0.047029093179622734
1439,38,100,0.062477607045357264
1439,37,100,0.07478093880936017
1439,38,99,0.027023573750506243
1439,37,103,0.03147303948397004
1439,36,103,0.07427547287852922
1439,35,103,0.061364879857907575
1439,37,102,0.037129932063393295
1439,36,102,0.07472412364046246
1439,35,102,0.07466726778003534
1439,36,101,0.07472412364045827
1439,35,101,0.046755899652551884
1439,36,100,0.06657498665787562
1439,35,100,0.0060491712783425945
1439,34,103,0.0013867178397008048
1439,34,102,0.025639960522607644
1439,34,101,0.0027967168002384565
1439,36,99,0.02495967722102991
1439,39,100,0.0019493846716142176
1439,37,99,0.0736517305706702
1439,38,98,0.008691862610122256
1439,37,98,0.007653013128798692
1440,35,106,0.9999999999999997
1441,35,98,0.0011817241296717765
1441,35,97,0.0067849671427694285
1441,35,96,0.009777232909294655
1441,34,96,0.0020651262708649885
1441,36,95,0.009791534685632899
1441,35,95,0.008478179912874658
1441,37,94,0.009798979506256102
1441,36,94,0.009791534685628949
1441,35,94,0.006680499151784673
1441,36,93,0.009791534685631889
1441,35,93,0.008795534253766968
1441,36,92,0.009791534685633839
1441,35,92,0.009784084532961625
1441,36,91,0.00979153468563367
1441,34,95,0.001083767730878337
1441,34,94,8.541608065814952e-05
1441,34,93,0.007382571388565985
1441,33,93,0.002393256519015319
1441,32,93,0.00011500985748020519
1441,34,92,0.009776629051939939
1441,33,92,0.009769168246175968
1441,32,92,0.005156471310482558
1441,33,91,0.008474524959251478
1441,32,91,0.0022412999729227476
1441,33,90,0.005922574730558674
1441,33,89,0.009169745912079147
1441,32,89,0.005456612547949395
1441,31,89,0.00024422544783980684
1441,32,88,0.009286450521929817
1441,31,88,0.00024399804056312048
1441,32,87,0.007397211035109252
1441,32,86,0.004133279640294989
1441,32,85,0.005442700755428029
1441,41,99,1.7857341104137675e-06
1441,38,96,0.0011640864955236635
1441,39,95,0.0035347921809202568
1441,38,95,0.0032291358119154933
1441,37,97,4.2752900425538926e-05
1441,36,97,0.004546571146329314
1441,37,96,0.008730694137060555
1441,36,96,0.009791534685635693
1441,37,95,0.009798979506255195
1441,40,95,0.0030023467139316594
1441,40,94,0.00727104029731778
1441,40,93,0.002942117736155443
1441,39,94,0.009492658410805929
1441,38,94,0.007814950140828874
1441,39,93,0.008027454898274413
1441,38,93,0.009806418991229946
1441,37,93,0.009798979506258649
1441,39,92,0.0028233576429242545
1441,38,92,0.009661925846607357
1441,37,92,0.009798979506258573
1441,38,91,0.009737740335349373
1441,37,91,0.009798979506259305
1441,41,87,0.0022391066066310837
1441,40,87,0.009820769571057661
1441,39,91,0.00471706445655466
1441,40,90,0.0017336489265321923
1441,39,90,0.009605470091169854
1441,40,89,0.006564735004374441
1441,39,89,0.009813853136861913
1441,40,88,0.004694696084342538
1441,39,88,0.009813853136857106
1441,38,88,0.009806418991230883
1441,39,87,0.009813853136858838
1441,38,87,0.009806418991230574
1441,38,90,0.009806418991233905
1441,37,90,0.009798979506261529
1441,38,89,0.00980641899123126
1441,37,89,0.009798979506260606
1441,36,89,0.00979153468563275
1441,37,88,0.009798979506259093
1441,36,88,0.00979153468562838
1441,37,87,0.00979897950625839
1441,36,87,0.00979153468563195
1441,37,86,0.009798979506259175
1441,35,91,0.009784084532961885
1441,34,91,0.009776629051939177
1441,36,90,0.009791534685632828
1441,35,90,0.00978408453296268
1441,34,90,0.009776629051940466
1441,35,89,0.009784084532958634
1441,34,89,0.00977662905193988
1441,35,88,0.009784084532958492
1441,34,88,0.009776629051938445
1441,33,88,0.009769168246174298
1441,39,86,0.009813853136858588
1441,38,86,0.00980641899123013
1441,39,85,0.009813853136859587
1441,38,85,0.009806418991230904
1441,37,85,0.009798979506258639
1441,39,84,0.009813853136860014
1441,38,84,0.009806418991234222
1441,37,84,0.009798979506260005
1441,38,83,0.009788558534814515
1441,37,83,0.009347679581541004
1441,35,87,0.009784084532957635
1441,34,87,0.009776629051936494
1441,33,87,0.009769168246174317
1441,34,86,0.009776629051938625
1441,33,86,0.009769168246172352
1441,34,85,0.009055483423614128
1441,33,85,0.009305994459780363
1441,34,84,0.001468762675069678
1441,33,84,0.002396022990202498
1441,32,84,0.000550266398793689
1441,36,86,0.009791534685630859
1441,35,86,0.009784084532956275
1441,36,85,0.009791534685631218
1441,35,85,0.009784084532957541
1441,36,84,0.009791534685634574
1441,35,84,0.0053410749394091255
1441,36,83,0.006401927297493662
1441,35,83,0.0010043980842845649
1441,39,82,9.893268161366983e-06
1441,38,82,0.00355306964816496
1441,37,82,0.003693608748024467
1441,42,86,0.0007022587660096685
1441,43,85,8.63037164667524e-05
1441,42,85,0.0070543132634754094
1441,43,84,0.003068609011271742
1441,42,84,0.00983612350148364
1441,43,83,0.0030565338499102443
1441,41,86,0.0065345775251661985
1441,40,86,0.009821281939539706
1441,41,85,0.009828705395629283
1441,40,85,0.009821281939539964
1441,41,84,0.00982870539563365
1441,40,84,0.009821281939539976
1441,41,83,0.009569843798437973
1441,40,83,0.009821281939537442
1441,39,83,0.006775568410249768
1441,40,82,0.0031730440037078082
1441,42,83,0.0073767471454511705
1441,43,82,0.0016900331022931176
1441,42,82,0.0011261506301197544
1441,41,82,0.009320734453242737
1441,42,81,2.8189398166340228e-05
1441,41,81,0.0023518795111209657
1442,35,107,0.31844044157150764
1442,34,107,0.0006495489073781813
1442,35,106,0.5815681206403229
1442,34,106,0.09934188888127399
1443,35,106,0.4884747615658872
1443,34,106,0.5115252384351503
1444,35,108,0.08576930341102006
1444,35,107,0.8305132726137777
1444,35,106,0.08371742397519541
1445,35,108,0.15893338785253866
1445,34,108,9.308776987922226e-05
1445,35,107,0.7546408847586207
1445,34,107,0.030097473700931826
1445,35,106,0.05623516591812165
1446,36,110,0.0035846450565497593
1446,35,110,0.0003238104817458753
1446,36,109,0.11282623567924394
1446,35,109,0.12315301446645163
1446,36,108,0.18336502002998226
1446,36,107,0.06592849037004667
1446,36,106,5.152855007638351e-05
1446,35,108,0.2551154349448774
1446,34,108,6.228743955499257e-06
1446,35,107,0.19595877618262855
1446,35,106,0.0596868154943336
1447,36,105,0.00415050878444869
1447,36,104,0.010363075854938841
1447,35,106,0.05058499395182473
1447,34,106,0.00444594863203303
1447,35,105,0.12125836834430613
1447,34,105,0.09745996341217364
1447,35,104,0.15915644260668843
1447,35,103,0.03192350758295711
1447,34,104,0.1787218265493406
1447,33,104,0.03700822180047582
1447,34,103,0.17521165425390303
1447,33,103,0.07625513348163314
1447,34,102,0.05247535425863732
1447,33,102,0.0009850004866332031
1448,37,110,0.03300493385759798
1448,37,109,0.00014873723815058952
1448,37,111,0.016118219584500413
1448,36,111,0.13572193829784918
1448,35,111,0.07557601133166418
1448,36,110,0.21235008477693662
1448,35,110,0.21873109219462203
1448,36,109,0.011241386689348471
1448,35,109,0.07856073760713281
1448,34,111,0.027926866870949824
1448,34,110,0.15391513454824987
1448,34,109,0.03670485700298242
1449,35,109,0.038003886511512305
1449,34,110,0.042014039634553926
1449,33,110,0.08068451499706981
1449,32,110,0.04148032646835048
1449,34,109,0.1473144239251442
1449,33,109,0.11954438288731574
1449,35,108,0.012201928870152956
1449,34,108,0.1769997214877976
1449,35,107,0.00212934209554153
1449,34,107,0.17395659466538
1449,35,106,0.00029152723291036924
1449,34,106,0.005725745830818444
1449,32,109,0.04791396267803142
1449,33,108,0.054859773592020995
1449,33,107,0.0568798291234412
1450,34,111,0.038059475722769714
1450,33,111,0.13855136986770347
1450,34,110,0.0645267963512541
1450,33,110,0.5861602088268154
1450,32,110,0.1727021492314591
1451,33,112,0.11542609474240693
1451,34,111,0.0023458632087771923
1451,33,111,0.3747042248715405
1451,33,110,0.0026539603800272474
1451,32,110,0.1496170599705179
1451,32,112,0.036008228117893885
1451,32,111,0.31924456870883644
1452,32,110,0.0016439259785807942
1452,33,109,0.024013867634435398
1452,31,109,0.007817503338571324
1452,34,107,0.0008176313859020873
1452,34,106,0.06520747581051475
1452,34,105,0.03378776359461664
1452,33,105,0.07408974226258547
1452,32,109,0.04681429433223233
1452,33,108,0.051109564706986334
1452,32,108,0.07403311887392335
1452,33,107,0.05026338486071962
1452,32,107,0.0740331188739312
1452,31,107,0.07101175003159273
1452,33,106,0.07408974226254413
1452,32,106,0.07103003841654333
1452,31,106,0.06133255380638455
1452,32,105,0.05762189458997178
1452,34,104,0.00013690017756246242
1452,33,104,0.05828450856519212
1452,33,103,0.005624953903976501
1452,31,108,0.04380499407216452
1452,30,107,0.01805129596011924
1452,30,106,0.005622627214061339
1452,31,105,0.00062135103140341
1452,32,104,0.029135998315483552
1453,34,96,0.016557689516422485
1453,32,100,0.0017765721348485673
1453,32,99,0.014011309519400104
1453,33,98,0.014719786287291751
1453,32,98,0.04012528003932656
1453,31,98,0.03911248271750289
1453,33,97,0.011528619415574237
1453,32,97,0.040259671898285804
1453,31,97,0.03394936363458565
1453,30,101,0.03202511473545005
1453,31,100,0.03715320166177438
1453,30,100,0.028623842765709118
1453,29,100,0.0014900987022529405
1453,31,99,0.028747245970784027
1453,30,98,0.0015463874408126045
1453,35,95,0.005385873374556903
1453,35,94,0.01279995308464415
1453,35,93,0.004077025646604926
1453,31,103,0.008194708021549391
1453,30,103,0.023791720505150837
1453,31,102,0.010407925722993028
1453,30,102,0.028500227304489856
1453,31,101,0.00693151865074567
1453,29,103,0.015720915630874504
1453,29,102,0.0012626818614676842
1453,29,101,0.0002650616541379697
1453,30,96,0.0008151335753374891
1453,33,96,0.03002204783064653
1453,34,95,0.035851508309048534
1453,33,95,0.040290464050288126
1453,34,94,0.03996895723193637
1453,33,94,0.040290464050281784
1453,34,93,0.009873685434593516
1453,33,93,0.030420082732996505
1453,32,93,0.03901723865852847
1453,32,96,0.04025967189831403
1453,31,96,0.03437767548366788
1453,32,95,0.040259671898305906
1453,31,95,0.04022885781594077
1453,30,95,0.016311424735237518
1453,32,94,0.040259671898278546
1453,31,94,0.03509213923257927
1453,30,94,0.004528791392833897
1453,31,93,0.01981281045607249
1453,32,92,0.003355425417910805
1454,32,106,0.0028943135915248538
1454,31,106,0.012185959067884385
1454,32,105,0.015816835470455884
1454,35,101,0.02673315227418935
1454,36,100,0.0078051394279067534
1454,35,100,0.06572153733805564
1454,33,104,0.00046259648633284104
1454,34,103,0.00020469137944251821
1454,33,103,0.035551234069164994
1454,34,102,0.025960015700831396
1454,33,102,0.07101320853883589
1454,32,102,0.04952008055285391
1454,34,101,0.06858210865586824
1454,33,101,0.03320410672291092
1454,32,101,0.00015670152436359584
1454,34,100,0.048853236094255265
1454,36,99,0.009842741712536946
1454,35,99,0.05792952207968213
1454,34,99,0.002741908491266444
1454,35,98,0.01729700410467534
1454,30,107,0.0011401433917205702
1454,30,106,0.059574700053186304
1454,29,106,0.0005440807368320556
1454,31,105,0.07069829726354766
1454,32,104,0.04327101724302407
1454,31,104,0.0643562977035862
1454,30,104,0.023766726236490135
1454,32,103,0.06973268621862794
1454,31,103,0.03101484418012043
1454,31,102,0.00027074754811063127
1454,30,105,0.07118713712178834
1454,29,105,0.008451946661673032
1454,29,104,0.0035152823582753935
1455,32,102,0.019760039760025477
1455,34,101,0.00018110621250810418
1455,33,101,0.03457716444155246
1455,32,101,0.06443926570199644
1455,34,100,0.020462359542474655
1455,35,99,0.009653593307257355
1455,34,99,0.062198125306600946
1455,35,98,0.021460163869392063
1455,34,98,0.06467985065451366
1455,35,97,0.019841419827551617
1455,34,97,0.06467985065449684
1455,35,96,4.532871129930665e-05
1455,34,96,0.024457047598796557
1455,33,100,0.06463049173948014
1455,32,100,0.06173127364001604
1455,33,99,0.064630491739494
1455,32,99,0.04210536184906922
1455,33,98,0.041018278565163345
1455,32,98,0.0002155798434241582
1455,33,97,0.04613326720823627
1455,30,101,0.012754670380008102
1455,31,100,0.0029311546393441645
1455,31,99,0.0017704638543154503
